wsi_name,case,parent_id,region,scan_mag,roi_group,roi_im_path,roi_im_left,roi_im_top,roi_im_right,roi_im_bottom,url_to_parent_roi,roi_corners,roi_width,roi_height,im_left,im_top,im_right,im_bottom,box_coords,pt_x,pt_y,im_path,url_to_im,cohort,labels,groups
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice1_id-6381474a7f8a5e686a52b471_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36609,48142,37109,48642,36850 48381 36865 48402,36859,48392,/workspace/data/annotations/6381474a7f8a5e686a52b471-left_36609-top_48142-right_37109-bottom_48642.png,https://computablebrain.emory.edu/histomics#?image=6381474a7f8a5e686a52b471&bounds=36609%2C48142%2C37109%2C48642%2C0,Annotated-Cohort,background;background;background;background;background;background;background;background;Pre-NFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f43a7dbca00a13b1b14_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36616,48152,37116,48652,36741 48277 36991 48527,36866,48402,/workspace/data/annotations/640b6f43a7dbca00a13b1b14-left_36616-top_48152-right_37116-bottom_48652.png,https://computablebrain.emory.edu/histomics#?image=640b6f43a7dbca00a13b1b14&bounds=36616%2C48152%2C37116%2C48652%2C0,Annotated-Cohort,background;background;background;Pre-NFT;Pre-NFT;background;Pre-NFT;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36628,47482,37128,47982,36870 47716 36886 47754,36878,47732,/workspace/data/annotations/638147387f8a5e686a529a33-left_36628-top_47482-right_37128-bottom_47982.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36628%2C47482%2C37128%2C47982%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36640,48161,37140,48661,36886 48404 36900 48420,36890,48411,/workspace/data/annotations/638147387f8a5e686a529a33-left_36640-top_48161-right_37140-bottom_48661.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36640%2C48161%2C37140%2C48661%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f43a7dbca00a13b1b14_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36702,48395,37202,48895,36939 48615 36978 48676,36952,48645,/workspace/data/annotations/640b6f43a7dbca00a13b1b14-left_36702-top_48395-right_37202-bottom_48895.png,https://computablebrain.emory.edu/histomics#?image=640b6f43a7dbca00a13b1b14&bounds=36702%2C48395%2C37202%2C48895%2C0,Annotated-Cohort,iNFT;background;background;Pre-NFT;background;background;iNFT;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36709,49394,37209,49894,36944 49628 36976 49657,36959,49644,/workspace/data/annotations/638147387f8a5e686a529a33-left_36709-top_49394-right_37209-bottom_49894.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36709%2C49394%2C37209%2C49894%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36716,47411,37216,47911,36952 47646 36978 47675,36966,47661,/workspace/data/annotations/638147387f8a5e686a529a33-left_36716-top_47411-right_37216-bottom_47911.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36716%2C47411%2C37216%2C47911%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert5_id-6381472f7f8a5e686a528e65_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36850,48620,37350,49120,37070 48818 37157 48936,37100,48870,/workspace/data/annotations/6381472f7f8a5e686a528e65-left_36850-top_48620-right_37350-bottom_49120.png,https://computablebrain.emory.edu/histomics#?image=6381472f7f8a5e686a528e65&bounds=36850%2C48620%2C37350%2C49120%2C0,Annotated-Cohort,iNFT;background;iNFT;Pre-NFT;iNFT;iNFT;iNFT;iNFT;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36853,47582,37353,48082,37093 47826 37115 47848,37103,47832,/workspace/data/annotations/638147387f8a5e686a529a33-left_36853-top_47582-right_37353-bottom_48082.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36853%2C47582%2C37353%2C48082%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36877,49482,37377,49982,37109 49719 37141 49744,37127,49732,/workspace/data/annotations/638147387f8a5e686a529a33-left_36877-top_49482-right_37377-bottom_49982.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36877%2C49482%2C37377%2C49982%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36878,47497,37378,47997,37107 47719 37137 47758,37128,47747,/workspace/data/annotations/638147387f8a5e686a529a33-left_36878-top_47497-right_37378-bottom_47997.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36878%2C47497%2C37378%2C47997%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147547f8a5e686a52c33b_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36880,47533,37380,48033,37111 47767 37155 47806,37130,47783,/workspace/data/annotations/638147547f8a5e686a52c33b-left_36880-top_47533-right_37380-bottom_48033.png,https://computablebrain.emory.edu/histomics#?image=638147547f8a5e686a52c33b&bounds=36880%2C47533%2C37380%2C48033%2C0,Annotated-Cohort,iNFT;background;background;background;background;iNFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,36892,47567,37392,48067,37134 47807 37154 47831,37142,47817,/workspace/data/annotations/638147387f8a5e686a529a33-left_36892-top_47567-right_37392-bottom_48067.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=36892%2C47567%2C37392%2C48067%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37002,48799,37502,49299,37243 49039 37264 49062,37252,49049,/workspace/data/annotations/638147387f8a5e686a529a33-left_37002-top_48799-right_37502-bottom_49299.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=37002%2C48799%2C37502%2C49299%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37054,47707,37554,48207,37292 47947 37310 47969,37304,47957,/workspace/data/annotations/638147387f8a5e686a529a33-left_37054-top_47707-right_37554-bottom_48207.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=37054%2C47707%2C37554%2C48207%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice1_id-6381474a7f8a5e686a52b471_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37089,48437,37589,48937,37325 48633 37395 48745,37339,48687,/workspace/data/annotations/6381474a7f8a5e686a52b471-left_37089-top_48437-right_37589-bottom_48937.png,https://computablebrain.emory.edu/histomics#?image=6381474a7f8a5e686a52b471&bounds=37089%2C48437%2C37589%2C48937%2C0,Annotated-Cohort,background;iNFT;iNFT;iNFT;iNFT;iNFT;background;background;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37117,48435,37617,48935,37242 48560 37492 48810,37367,48685,/workspace/data/annotations/638147387f8a5e686a529a33-left_37117-top_48435-right_37617-bottom_48935.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=37117%2C48435%2C37617%2C48935%2C0,Annotated-Cohort,Pre-NFT;background;background;background;background;background;iNFT;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37161,47720,37661,48220,37389 47946 37432 47999,37411,47970,/workspace/data/annotations/638147387f8a5e686a529a33-left_37161-top_47720-right_37661-bottom_48220.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=37161%2C47720%2C37661%2C48220%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147547f8a5e686a52c33b_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37220,48429,37720,48929,37419 48637 37526 48741,37470,48679,/workspace/data/annotations/638147547f8a5e686a52c33b-left_37220-top_48429-right_37720-bottom_48929.png,https://computablebrain.emory.edu/histomics#?image=638147547f8a5e686a52c33b&bounds=37220%2C48429%2C37720%2C48929%2C0,Annotated-Cohort,iNFT;background;iNFT;Pre-NFT;background;iNFT;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-6381475d7f8a5e686a52d3da_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37304,48687,37804,49187,37538 48893 37594 48968,37554,48937,/workspace/data/annotations/6381475d7f8a5e686a52d3da-left_37304-top_48687-right_37804-bottom_49187.png,https://computablebrain.emory.edu/histomics#?image=6381475d7f8a5e686a52d3da&bounds=37304%2C48687%2C37804%2C49187%2C0,Annotated-Cohort,iNFT;iNFT;iNFT;background;iNFT;iNFT;background;iNFT;iNFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147387f8a5e686a529a33_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37344,48779,37844,49279,37576 49010 37603 49037,37594,49029,/workspace/data/annotations/638147387f8a5e686a529a33-left_37344-top_48779-right_37844-bottom_49279.png,https://computablebrain.emory.edu/histomics#?image=638147387f8a5e686a529a33&bounds=37344%2C48779%2C37844%2C49279%2C0,Annotated-Cohort,iNFT;background;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
E15-92_1_PHF-1.svs,A15-92,638147b57f8a5e686a56307f,Left hippocampus,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147547f8a5e686a52c33b_left-32524_top-47100_right-37847_bottom-50820.png,32524,47100,37847,50820,https://computablebrain.emory.edu/histomics#?image=638147b57f8a5e686a56307f&bounds=32524%2C47100%2C37847%2C50820%2C0,32524 47997 37319 47100 37847 49923 33053 50820,4879.999999999998,2872.0,37373,48678,37873,49178,37601 48914 37639 48994,37623,48928,/workspace/data/annotations/638147547f8a5e686a52c33b-left_37373-top_48678-right_37873-bottom_49178.png,https://computablebrain.emory.edu/histomics#?image=638147547f8a5e686a52c33b&bounds=37373%2C48678%2C37873%2C49178%2C0,Annotated-Cohort,background;background;background;background;background;Pre-NFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice4_id-640b6f43a7dbca00a13b1c33_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48128,15006,48628,15506,48253 15131 48503 15381,48378,15256,/workspace/data/annotations/640b6f43a7dbca00a13b1c33-left_48128-top_15006-right_48628-bottom_15506.png,https://computablebrain.emory.edu/histomics#?image=640b6f43a7dbca00a13b1c33&bounds=48128%2C15006%2C48628%2C15506%2C0,Annotated-Cohort,background;background;background;Pre-NFT;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147547f8a5e686a52c3f3_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48418,15250,48918,15750,48642 15483 48717 15535,48668,15500,/workspace/data/annotations/638147547f8a5e686a52c3f3-left_48418-top_15250-right_48918-bottom_15750.png,https://computablebrain.emory.edu/histomics#?image=638147547f8a5e686a52c3f3&bounds=48418%2C15250%2C48918%2C15750%2C0,Annotated-Cohort,iNFT;iNFT;background;iNFT;background;iNFT;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice2_id-638147547f8a5e686a52c3f3_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48512,15554,49012,16054,48739 15761 48814 15817,48762,15804,/workspace/data/annotations/638147547f8a5e686a52c3f3-left_48512-top_15554-right_49012-bottom_16054.png,https://computablebrain.emory.edu/histomics#?image=638147547f8a5e686a52c3f3&bounds=48512%2C15554%2C49012%2C16054%2C0,Annotated-Cohort,background;background;background;background;background;iNFT;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/novice3_id-638147397f8a5e686a529b77_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48740,15130,49240,15630,48865 15255 49115 15505,48990,15380,/workspace/data/annotations/638147397f8a5e686a529b77-left_48740-top_15130-right_49240-bottom_15630.png,https://computablebrain.emory.edu/histomics#?image=638147397f8a5e686a529b77&bounds=48740%2C15130%2C49240%2C15630%2C0,Annotated-Cohort,Pre-NFT;background;background;Pre-NFT;iNFT;iNFT;iNFT;iNFT;Pre-NFT,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert1_id-638147247f8a5e686a528082_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48766,15112,49266,15612,48972 15337 49017 15376,49016,15362,/workspace/data/annotations/638147247f8a5e686a528082-left_48766-top_15112-right_49266-bottom_15612.png,https://computablebrain.emory.edu/histomics#?image=638147247f8a5e686a528082&bounds=48766%2C15112%2C49266%2C15612%2C0,Annotated-Cohort,background;iNFT;background;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert2_id-638147417f8a5e686a52a9cb_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48776,15103,49276,15603,49014 15341 49070 15403,49026,15353,/workspace/data/annotations/638147417f8a5e686a52a9cb-left_48776-top_15103-right_49276-bottom_15603.png,https://computablebrain.emory.edu/histomics#?image=638147417f8a5e686a52a9cb&bounds=48776%2C15103%2C49276%2C15603%2C0,Annotated-Cohort,background;background;iNFT;background;background;background;background;background;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert3_id-638147187f8a5e686a5269d4_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48803,15273,49303,15773,48999 15499 49127 15545,49053,15523,/workspace/data/annotations/638147187f8a5e686a5269d4-left_48803-top_15273-right_49303-bottom_15773.png,https://computablebrain.emory.edu/histomics#?image=638147187f8a5e686a5269d4&bounds=48803%2C15273%2C49303%2C15773%2C0,Annotated-Cohort,background;background;background;background;background;background;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-6381475e7f8a5e686a52d483_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48836,15155,49336,15655,49048 15365 49128 15440,49086,15405,/workspace/data/annotations/6381475e7f8a5e686a52d483-left_48836-top_15155-right_49336-bottom_15655.png,https://computablebrain.emory.edu/histomics#?image=6381475e7f8a5e686a52d483&bounds=48836%2C15155%2C49336%2C15655%2C0,Annotated-Cohort,background;iNFT;background;Pre-NFT;iNFT;iNFT;background;iNFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
A15-97_2_tau.svs,A15-97,638147b67f8a5e686a56451b,Amygdala,40.0,ROIv2,/workspace/data/rois/annotated-cohort/images/expert4_id-6381475e7f8a5e686a52d483_left-47811_top-11372_right-53047_bottom-16868.png,47811,11372,53047,16868,https://computablebrain.emory.edu/histomics#?image=638147b67f8a5e686a56451b&bounds=47811%2C11372%2C53047%2C16868%2C0,50873 11372 53047 13174 49986 16868 47811 15066,2824.000000000004,4799.999999999999,48874,15360,49374,15860,48999 15485 49249 15735,49124,15610,/workspace/data/annotations/6381475e7f8a5e686a52d483-left_48874-top_15360-right_49374-bottom_15860.png,https://computablebrain.emory.edu/histomics#?image=6381475e7f8a5e686a52d483&bounds=48874%2C15360%2C49374%2C15860%2C0,Annotated-Cohort,background;background;background;Pre-NFT;Pre-NFT;background;background;Pre-NFT;background,novice3;expert1;expert2;novice4;expert4;novice2;expert5;expert3;novice1
